n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.707000000000000000e+03,4.370000000000000000e+02,7.112630208333332871e-02,1.151993041992187550e-01,1.117543212890624998e-01,3.444982910156255129e-03
5.711000000000000000e+03,4.330000000000000000e+02,7.047526041666667129e-02,1.152328155517578084e-01,1.117722625732421871e-01,3.460552978515621381e-03
5.715000000000000000e+03,4.290000000000000000e+02,6.982421875000000000e-02,1.152262827555338570e-01,1.117886647542317702e-01,3.437618001302086834e-03
5.719000000000000000e+03,4.250000000000000000e+02,6.917317708333332871e-02,1.152309041341145895e-01,1.118088551839192674e-01,3.422048950195322181e-03
5.723000000000000000e+03,4.210000000000000000e+02,6.852213541666667129e-02,1.152271138509114584e-01,1.118242757161458378e-01,3.402838134765620581e-03
5.727000000000000000e+03,4.170000000000000000e+02,6.787109375000000000e-02,1.153840301513671812e-01,1.118431884765624940e-01,3.540841674804687256e-03
5.731000000000000000e+03,4.130000000000000000e+02,6.722005208333332871e-02,1.153797607421875038e-01,1.118595672607421848e-01,3.520193481445318961e-03
5.735000000000000000e+03,4.090000000000000000e+02,6.656901041666667129e-02,1.153666392008463604e-01,1.118794026692708360e-01,3.487236531575524379e-03
5.739000000000000000e+03,4.050000000000000000e+02,6.591796875000000000e-02,1.154323659261067697e-01,1.118998219807942757e-01,3.532543945312494049e-03
5.743000000000000000e+03,4.010000000000000000e+02,6.526692708333332871e-02,1.153790802001953136e-01,1.119190561930338557e-01,3.460024007161457971e-03
5.747000000000000000e+03,3.970000000000000000e+02,6.461588541666667129e-02,1.153496185302734373e-01,1.119397684733072912e-01,3.409850056966146070e-03
5.751000000000000000e+03,3.930000000000000000e+02,6.396484375000000000e-02,1.154059041341145841e-01,1.119594777425130250e-01,3.446426391601559169e-03
5.755000000000000000e+03,3.890000000000000000e+02,6.331380208333332871e-02,1.154926055908203075e-01,1.119762491861979181e-01,3.516356404622389409e-03
5.759000000000000000e+03,3.850000000000000000e+02,6.266276041666667129e-02,1.154687438964843715e-01,1.119956492106119750e-01,3.473094685872396559e-03
5.763000000000000000e+03,3.810000000000000000e+02,6.201171875000000000e-02,1.155511230468749956e-01,1.120172831217447901e-01,3.533839925130205506e-03
5.767000000000000000e+03,3.770000000000000000e+02,6.136067708333333565e-02,1.155836212158203175e-01,1.120384358723958279e-01,3.545185343424489544e-03
5.771000000000000000e+03,3.730000000000000000e+02,6.070963541666666435e-02,1.155790456136067679e-01,1.120596638997395783e-01,3.519381713867189565e-03
5.775000000000000000e+03,3.690000000000000000e+02,6.005859375000000000e-02,1.156733601888020879e-01,1.120819193522135382e-01,3.591440836588549734e-03
5.779000000000000000e+03,3.650000000000000000e+02,5.940755208333333565e-02,1.155903686523437474e-01,1.121024129231770888e-01,3.487955729166658525e-03
5.783000000000000000e+03,3.610000000000000000e+02,5.875651041666666435e-02,1.156480265299479199e-01,1.121191884358724022e-01,3.528838094075517628e-03
5.787000000000000000e+03,3.570000000000000000e+02,5.810546875000000000e-02,1.156045583089192752e-01,1.121380828857421880e-01,3.466475423177087234e-03
5.791000000000000000e+03,3.530000000000000000e+02,5.745442708333333565e-02,1.156898498535156306e-01,1.121578989664713533e-01,3.531950887044277287e-03
5.795000000000000000e+03,3.490000000000000000e+02,5.680338541666666435e-02,1.156962168375651051e-01,1.121818969726562504e-01,3.514319864908854729e-03
5.799000000000000000e+03,3.450000000000000000e+02,5.615234375000000000e-02,1.158442443847656211e-01,1.122092397054036406e-01,3.635004679361980573e-03
5.803000000000000000e+03,3.410000000000000000e+02,5.550130208333333565e-02,1.156719980875651060e-01,1.122310811360677091e-01,3.440916951497396958e-03
